DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2020,ES,2840,ES51,1,254,2,2268.41607,1,1,1
2020,ES,2841,ES51,1,254,2,3239.55533,1,1,1
2020,ES,2842,ES51,1,254,2,3357.82653,1,1,1
2020,ES,2844,ES51,1,258,2,7184.10858,1,1,1
2020,ES,2845,ES51,1,258,2,5045.13155,1,1,1
2020,ES,2846,ES51,1,261,2,3705.92888,1,1,1
2020,ES,2847,ES51,1,261,2,2009.61491,1,1,1
2020,ES,2848,ES51,1,261,2,3943.25164,1,1,1
2020,ES,2849,ES51,1,261,2,4803.61308,1,1,1
2020,ES,2850,ES51,1,261,2,4422.16984,1,1,1
2020,ES,2851,ES51,1,265,2,4147.38066,1,1,1
2020,ES,2852,ES51,1,265,2,3883.30491,1,1,1
2020,ES,2856,ES61,1,271,2,5760.16925,1,1,1
2020,ES,2860,ES51,1,273,2,3186.64936,1,1,1
2020,ES,2861,ES51,1,273,2,4162.99345,1,1,1
2020,ES,2862,ES51,1,273,2,1876.74795,1,1,1
2020,ES,2866,ES51,1,275,2,3708.55713,1,1,1
2020,ES,2867,ES51,1,275,2,3186.64936,1,1,1
2020,ES,2868,ES51,1,275,2,2259.74937,1,1,1
2020,ES,2869,ES51,1,275,2,4609.58093,1,1,1
2020,ES,2871,ES51,1,277,2,4501.66504,1,1,1
2020,ES,2872,ES51,1,277,2,4313.81690,1,1,1
2020,ES,2873,ES51,1,277,2,3185.21258,1,1,1
2020,ES,2874,ES51,1,282,2,2361.53391,1,1,1
2020,ES,2875,ES51,1,282,2,4987.63975,1,1,1
2020,ES,2876,ES51,1,283,2,3233.44275,1,1,1
2020,ES,2877,ES51,1,283,2,4211.04002,1,1,1
2020,ES,2878,ES51,1,283,2,6769.02465,1,1,1
2020,ES,2879,ES51,1,283,2,2554.79170,1,1,1
2020,ES,2884,ES51,1,299,2,2654.51027,1,1,1
2020,ES,2887,ES51,1,299,2,3516.65652,1,1,1
2020,ES,2888,ES51,1,304,2,5962.84634,1,1,1
2020,ES,2892,ES51,1,304,2,4626.24364,1,1,1
2020,ES,2895,ES51,1,306,2,4082.28845,1,1,1
2020,ES,2896,ES51,1,306,2,3502.23482,1,1,1
2020,ES,2898,ES51,1,306,2,1876.74795,1,1,1
2020,ES,2899,ES51,1,310,2,3101.46479,1,2,1
2020,ES,2905,ES51,1,310,2,2366.82272,1,2,1
2020,ES,2908,ES51,1,313,2,2588.16565,1,2,1
2020,ES,2909,ES51,1,313,2,3968.89737,1,2,1
2020,ES,2911,ES51,1,313,2,5024.46509,1,2,1
2020,ES,2913,ES51,1,315,2,3389.92647,1,1,1
2020,ES,2914,ES51,1,315,2,6290.98977,1,1,1
2020,ES,2916,ES51,1,315,2,2117.74935,1,1,1
2020,ES,2921,ES51,1,317,2,8856.50981,1,2,1
2020,ES,2922,ES51,1,317,2,4493.04440,1,2,1
2020,ES,2923,ES51,1,317,2,2943.11315,1,2,1
2020,ES,2925,ES51,1,317,2,2620.98988,1,2,1
2020,ES,2926,ES51,1,317,2,4764.54800,1,2,1
2020,ES,2928,ES51,1,319,2,7215.83166,1,1,1
2020,ES,2934,ES51,1,321,2,3898.80951,1,2,1
2020,ES,2937,ES51,1,322,2,2546.00961,1,1,1
2020,ES,2938,ES51,1,322,2,4820.19343,1,1,1
2020,ES,2939,ES51,1,322,2,5491.91059,1,1,1
2020,ES,2940,ES51,1,322,2,3905.85463,1,1,1
2020,ES,2941,ES51,1,322,2,3779.67464,1,1,1
2020,ES,2942,ES51,1,322,2,3829.72785,1,1,1
2020,ES,2943,ES51,1,322,2,5945.23797,1,1,1
2020,ES,2944,ES51,1,322,2,4391.00617,1,1,1
2020,ES,2948,ES51,1,323,2,4751.44121,1,1,1
2020,ES,2952,ES51,1,326,2,6164.05476,1,1,1
2020,ES,2956,ES51,1,326,2,3184.31794,1,1,1
2020,ES,2960,ES51,1,328,2,3038.16815,1,1,1
2020,ES,2961,ES51,1,328,2,11285.39132,1,1,1
2020,ES,2962,ES51,1,328,2,4576.69271,1,1,1
2020,ES,2964,ES51,1,331,2,5217.01329,1,1,1
2020,ES,2965,ES51,1,331,2,3414.41868,1,1,1
2020,ES,2966,ES51,1,331,2,5082.92923,1,1,1
2020,ES,2967,ES51,1,331,2,2650.46174,1,1,1
2020,ES,2968,ES51,1,331,2,3108.53627,1,1,1
2020,ES,2970,ES51,1,335,2,2940.54666,1,1,1
2020,ES,2971,ES51,1,335,2,3988.59666,1,1,1
2020,ES,2974,ES51,1,340,2,3889.72959,1,2,1
2020,ES,2976,ES51,1,345,2,18804.33346,1,1,1
2020,ES,2977,ES51,1,345,2,5781.05740,1,1,1
2020,ES,2980,ES51,1,345,2,4893.07527,1,1,1
2020,ES,2982,ES51,1,350,2,2439.92093,1,1,1
2020,ES,2983,ES51,1,350,2,5896.69804,1,1,1
2020,ES,2984,ES51,1,350,2,2982.10354,1,1,1
2020,ES,2985,ES51,1,350,2,4614.09157,1,1,1
2020,ES,2986,ES51,1,350,2,5290.76655,1,1,1
2020,ES,2987,ES51,1,350,2,4273.74351,1,1,1
2020,ES,2988,ES51,1,350,2,7366.72079,1,1,1
2020,ES,2989,ES51,1,350,2,3788.68822,1,1,1
2020,ES,2990,ES51,1,352,2,3154.18961,1,3,1
2020,ES,2991,ES51,1,352,2,4891.37170,1,3,1
2020,ES,2992,ES51,1,352,2,5828.78471,1,3,1
2020,ES,2993,ES51,1,352,2,6882.24132,1,3,1
2020,ES,2995,ES51,1,352,2,3948.25589,1,3,1
2020,ES,2996,ES51,1,354,2,2340.05315,1,3,1
2020,ES,2997,ES51,1,354,2,9907.25880,1,3,1
2020,ES,2998,ES51,1,354,2,2756.13596,1,3,1
2020,ES,2999,ES51,1,354,2,3497.90798,1,3,1
2020,ES,3002,ES51,1,355,2,3882.86898,1,2,1
2020,ES,3004,ES51,1,355,2,2008.85137,1,2,1
2020,ES,3005,ES51,1,355,2,2940.68933,1,2,1
2020,ES,3006,ES51,1,355,2,3884.35428,1,2,1
2020,ES,3008,ES51,1,364,2,2870.89903,1,1,1
2020,ES,3009,ES51,1,364,2,2411.04433,1,1,1
2020,ES,3012,ES51,1,365,2,4926.04471,1,1,1
2020,ES,3015,ES51,1,365,2,2197.12693,1,1,1
2020,ES,3016,ES51,1,378,2,3541.05203,1,2,1
2020,ES,3017,ES51,1,378,2,2480.32039,1,2,1
2020,ES,3020,ES51,1,378,2,6025.00162,1,2,1
2020,ES,3022,ES51,1,379,2,2293.07448,1,1,1
2020,ES,3024,ES51,1,383,2,7328.66365,1,1,1
2020,ES,3025,ES51,1,383,2,3239.94830,1,1,1
2020,ES,3026,ES51,1,383,2,2511.77688,1,1,1
2020,ES,3027,ES51,1,383,2,7168.81352,1,1,1
2020,ES,3030,ES51,1,389,2,2056.56001,1,1,1
2020,ES,3035,ES51,1,394,2,2664.20754,1,1,1
2020,ES,3036,ES51,1,394,2,3910.87046,1,1,1
2020,ES,3037,ES51,1,394,2,2464.40172,1,1,1
2020,ES,3042,ES51,1,395,2,3294.16125,1,1,1
2020,ES,3043,ES51,1,395,2,2858.91770,1,1,1
2020,ES,3044,ES51,1,395,2,9148.13460,1,1,1
2020,ES,3045,ES51,1,395,2,3662.71788,1,1,1
2020,ES,3047,ES51,1,395,2,3101.34789,1,1,1
2020,ES,3051,ES51,1,401,2,9214.25924,1,1,1
2020,ES,3053,ES51,1,401,2,2155.43123,1,1,1
2020,ES,3054,ES51,1,401,2,4264.57903,1,1,1
2020,ES,3055,ES51,1,401,2,6017.46519,1,1,1
2020,ES,3058,ES51,1,402,2,17326.68768,1,1,1
2020,ES,3059,ES51,1,402,2,3534.30971,1,1,1
2020,ES,3060,ES51,1,402,2,8934.45555,1,1,1
2020,ES,3061,ES51,1,402,2,2663.24143,1,1,1
2020,ES,3062,ES51,1,402,2,3741.80305,1,1,1
2020,ES,3063,ES51,1,407,2,2620.98988,1,1,1
2020,ES,3064,ES51,1,407,2,3948.25589,1,1,1
2020,ES,3066,ES51,1,407,2,3948.25589,1,1,1
2020,ES,3070,ES51,1,411,2,4392.19681,1,1,1
2020,ES,3071,ES51,1,411,2,4019.12366,1,1,1
2020,ES,3072,ES51,1,411,2,7318.23764,1,1,1
2020,ES,3073,ES51,1,411,2,3896.11258,1,1,1
2020,ES,3074,ES51,1,412,2,2834.60814,1,1,1
2020,ES,3075,ES51,1,412,2,5091.40858,1,1,1
2020,ES,3076,ES51,1,412,2,12647.16579,1,1,1
2020,ES,3077,ES51,1,412,2,11227.21419,1,1,1
2020,ES,3078,ES51,1,412,2,4396.46096,1,1,1
2020,ES,3079,ES51,1,412,2,3409.77302,1,1,1
2020,ES,3081,ES51,1,413,2,6938.27745,1,2,1
2020,ES,3082,ES51,1,413,2,3401.86390,1,2,1
2020,ES,3083,ES51,1,413,2,4089.78775,1,2,1
2020,ES,3085,ES41,1,428,2,835.76635,1,1,1
2020,ES,3087,ES41,1,428,2,928.69981,1,1,1
2020,ES,3088,ES41,1,428,2,468.66518,1,1,1
2020,ES,3089,ES41,1,428,2,653.20080,1,1,1
2020,ES,3090,ES41,1,428,2,847.08869,1,1,1
2020,ES,3092,ES43,1,429,2,3792.90901,1,3,1
2020,ES,3093,ES41,1,429,2,1395.22735,1,3,1
2020,ES,3096,ES41,1,430,2,1331.56323,1,3,1
2020,ES,3097,ES41,1,430,2,2267.99206,1,3,1
2020,ES,3098,ES41,1,430,2,2317.64455,1,3,1
2020,ES,3099,ES41,1,432,2,1728.10868,1,3,1
2020,ES,3100,ES41,1,432,2,4718.84157,1,3,1
2020,ES,3103,ES41,1,432,2,600.73097,1,1,1
2020,ES,3104,ES41,1,432,2,2484.11030,1,3,1
2020,ES,3105,ES41,1,432,2,1804.88678,1,3,1
2020,ES,3106,ES41,1,432,2,1726.32214,1,3,1
2020,ES,3107,ES41,1,432,2,1815.89436,1,3,1
2020,ES,3108,ES41,1,434,2,1998.30712,1,3,1
2020,ES,3109,ES41,1,434,2,1454.06996,1,3,1
2020,ES,3110,ES41,1,434,2,1916.43391,1,3,1
2020,ES,3111,ES41,1,434,2,1422.86185,1,3,1
2020,ES,3112,ES41,1,434,2,899.12279,1,3,1
2020,ES,3113,ES41,1,434,2,1369.32585,1,3,1
2020,ES,3114,ES41,1,435,2,854.81165,1,3,1
2020,ES,3115,ES41,1,435,2,773.22080,1,3,1
2020,ES,3116,ES41,1,435,2,2299.89005,1,3,1
2020,ES,3118,ES41,1,435,2,2168.32682,1,3,1
2020,ES,3119,ES43,1,438,2,383.31727,1,3,1
2020,ES,3120,ES43,1,438,2,899.53700,1,3,1
2020,ES,3122,ES43,1,438,2,556.92723,1,3,1
2020,ES,3123,ES43,1,438,2,379.21409,1,3,1
2020,ES,3125,ES43,1,438,2,561.91742,1,3,1
2020,ES,3126,ES43,1,438,2,1643.64101,1,3,1
2020,ES,3127,ES43,1,438,2,913.68842,1,3,1
2020,ES,3128,ES43,1,442,2,477.47456,1,1,1
2020,ES,3129,ES43,1,442,2,388.39091,1,1,1
2020,ES,3130,ES43,1,442,2,688.13305,1,1,1
2020,ES,3131,ES43,1,442,2,797.27453,1,1,1
2020,ES,3132,ES43,1,442,2,388.39091,1,1,1
2020,ES,3133,ES43,1,442,2,916.77718,1,1,1
2020,ES,3134,ES43,1,442,2,407.07757,1,1,1
2020,ES,3137,ES43,1,442,2,912.00121,1,1,1
2020,ES,3138,ES43,1,445,2,1024.10348,1,3,1
2020,ES,3139,ES43,1,445,2,449.91608,1,3,1
2020,ES,3140,ES43,1,445,2,589.89961,1,3,1
2020,ES,3141,ES43,1,445,2,362.16455,1,3,1
2020,ES,3142,ES43,1,445,2,855.14562,1,3,1
2020,ES,3143,ES43,1,447,2,991.54319,1,3,1
2020,ES,3147,ES43,1,447,2,653.19802,1,3,1
2020,ES,3148,ES43,1,447,2,1378.57222,1,3,1
2020,ES,3149,ES43,1,447,2,661.54320,1,3,1
2020,ES,3150,ES43,1,447,2,366.70114,1,3,1
2020,ES,3151,ES43,1,447,2,653.19802,1,3,1
2020,ES,3152,ES43,1,447,2,711.88833,1,3,1
2020,ES,3154,ES43,1,448,2,791.01022,1,3,1
2020,ES,3155,ES43,1,448,2,315.34014,1,3,1
2020,ES,3156,ES43,1,448,2,328.17304,1,3,1
2020,ES,3157,ES43,1,448,2,233.51731,1,3,1
2020,ES,3158,ES43,1,448,2,827.55003,1,3,1
2020,ES,3161,ES43,1,449,2,691.29690,1,3,1
2020,ES,3162,ES43,1,449,2,916.97806,1,3,1
2020,ES,3163,ES43,1,449,2,359.81813,1,3,1
2020,ES,3164,ES43,1,449,2,1129.11726,1,3,1
2020,ES,3165,ES43,1,449,2,913.68842,1,3,1
2020,ES,3167,ES43,1,449,2,1833.83554,1,3,1
2020,ES,3168,ES43,1,454,2,741.01746,1,2,1
2020,ES,3169,ES43,1,454,2,493.60463,1,2,1
2020,ES,3171,ES43,1,454,2,1013.55442,1,2,1
2020,ES,3172,ES43,1,454,2,474.16934,1,2,1
2020,ES,3173,ES43,1,454,2,1009.92102,1,2,1
2020,ES,3174,ES43,1,455,2,748.09953,1,2,1
2020,ES,3175,ES43,1,455,2,664.15068,1,2,1
2020,ES,3176,ES43,1,455,2,1003.01296,1,2,1
2020,ES,3178,ES43,1,455,2,1686.79272,1,2,1
2020,ES,3179,ES43,1,455,2,493.60463,1,2,1
2020,ES,3180,ES43,1,455,2,1477.60970,1,2,1
2020,ES,3181,ES43,1,455,2,712.06080,1,2,1
2020,ES,3183,ES61,1,465,2,3718.07254,1,1,1
2020,ES,3184,ES61,1,465,2,6824.88104,1,1,1
2020,ES,3186,ES61,1,474,2,4704.93212,1,3,1
2020,ES,3187,ES61,1,474,2,3195.13673,1,3,1
2020,ES,3188,ES61,1,474,2,2570.27149,1,3,1
2020,ES,3190,ES61,1,478,2,2341.91759,1,1,1
2020,ES,3195,ES61,1,478,2,4902.61514,1,1,1
2020,ES,3196,ES61,1,480,2,2735.61259,1,1,1
2020,ES,3197,ES61,1,480,2,2497.36639,1,1,1
2020,ES,3199,ES61,1,480,2,2755.34123,1,1,1
2020,ES,3200,ES61,1,480,2,4137.54506,1,1,1
2020,ES,3201,ES61,1,483,2,2884.91270,1,1,1
2020,ES,3203,ES61,1,483,2,3099.75510,1,1,1
2020,ES,3204,ES61,1,483,2,4821.48454,1,1,1
2020,ES,3205,ES61,1,483,2,5118.73895,1,1,1
2020,ES,3207,ES61,1,485,2,6536.47347,1,1,1
2020,ES,3208,ES61,1,485,2,2394.22685,1,1,1
2020,ES,3209,ES61,1,485,2,2836.90820,1,1,1
2020,ES,3210,ES61,1,485,2,5266.78657,1,1,1
2020,ES,3211,ES61,1,488,2,2975.03584,1,1,1
2020,ES,3212,ES61,1,488,2,5662.58624,1,1,1
2020,ES,3213,ES61,1,488,2,2975.03584,1,1,1
2020,ES,3215,ES61,1,488,2,4200.06213,1,1,1
2020,ES,3217,ES61,1,497,2,2553.65220,1,3,1
2020,ES,3218,ES61,1,497,2,2086.37137,1,3,1
2020,ES,3219,ES61,1,497,2,1724.80125,1,3,1
2020,ES,3220,ES61,1,497,2,2576.93149,1,3,1
2020,ES,3222,ES61,1,497,2,1918.11817,1,3,1
2020,ES,3224,ES61,1,498,2,4154.63691,1,3,1
2020,ES,3225,ES61,1,498,2,1797.89407,1,3,1
2020,ES,3226,ES61,1,498,2,1959.30118,1,3,1
2020,ES,3227,ES61,1,498,2,1089.27898,1,3,1
2020,ES,3228,ES61,1,498,2,3633.70688,1,3,1
2020,ES,3229,ES52,1,501,2,2468.74126,1,2,1
2020,ES,3230,ES52,1,501,2,2698.64907,1,2,1
2020,ES,3232,ES52,1,501,2,4041.63902,1,2,1
2020,ES,3233,ES52,1,501,2,1744.45276,1,2,1
2020,ES,3235,ES42,1,514,2,3138.78289,1,3,1
2020,ES,3236,ES42,1,514,2,4318.56111,1,3,1
2020,ES,3239,ES42,1,516,2,505.12379,1,3,1
2020,ES,3241,ES42,1,516,2,399.73908,1,3,1
2020,ES,3243,ES42,1,516,2,2168.61986,1,3,1
2020,ES,3244,ES42,1,518,2,2982.36998,1,2,1
2020,ES,3246,ES42,1,518,2,1142.63948,1,2,1
2020,ES,3248,ES42,1,518,2,2625.29583,1,2,1
2020,ES,3249,ES42,1,518,2,2905.33809,1,2,1
2020,ES,3250,ES42,1,525,2,4219.64586,1,3,1
2020,ES,3252,ES42,1,525,2,1275.06470,1,3,1
2020,ES,3253,ES42,1,525,2,1487.05995,1,3,1
2020,ES,3255,ES42,1,530,2,653.96095,1,2,1
2020,ES,3260,ES42,1,533,2,2905.33809,1,2,1
2020,ES,3261,ES42,1,533,2,1409.54213,1,2,1
2020,ES,3263,ES42,1,533,2,2339.60909,1,2,1
2020,ES,3264,ES42,1,533,2,2020.32528,1,2,1
2020,ES,3265,ES42,1,533,2,4867.66841,1,2,1
2020,ES,3266,ES42,1,537,2,1020.84657,1,3,1
2020,ES,3267,ES42,1,537,2,1664.90736,1,3,1
2020,ES,3269,ES42,1,537,2,1887.88273,1,3,1
2020,ES,3270,ES42,1,537,2,1748.08117,1,3,1
2020,ES,3271,ES42,1,537,2,1785.30493,1,3,1
2020,ES,3272,ES61,1,540,2,3356.12669,1,3,1
2020,ES,3273,ES61,1,540,2,3271.12904,1,3,1
2020,ES,3274,ES61,1,540,2,1600.50172,1,3,1
2020,ES,3275,ES61,1,540,2,2312.78254,1,3,1
2020,ES,3276,ES61,1,541,2,3140.01007,1,3,1
2020,ES,3277,ES61,1,541,2,1889.52096,1,3,1
2020,ES,3278,ES61,1,541,2,1787.17371,1,3,1
2020,ES,3279,ES61,1,541,2,5551.45449,1,3,1
2020,ES,3280,ES61,1,541,2,1882.27122,1,3,1
2020,ES,3281,ES61,1,541,2,2189.94759,1,3,1
2020,ES,3282,ES61,1,541,2,4361.31317,1,3,1
2020,ES,3283,ES61,1,541,2,3614.55118,1,3,1
2020,ES,3284,ES61,1,547,2,1755.24840,1,1,1
2020,ES,3285,ES61,1,547,2,3605.28167,1,1,1
2020,ES,3286,ES61,1,547,2,1581.02413,1,1,1
2020,ES,3287,ES61,1,547,2,1861.82106,1,1,1
2020,ES,3288,ES61,1,548,2,1660.34140,1,1,1
2020,ES,3289,ES61,1,548,2,1658.00340,1,1,1
2020,ES,3290,ES61,1,548,2,1658.00340,1,1,1
2020,ES,3291,ES61,1,548,2,2910.28946,1,1,1
2020,ES,3293,ES61,1,557,2,2073.96889,1,3,1
2020,ES,3294,ES61,1,557,2,2068.22250,1,3,1
2020,ES,3295,ES61,1,557,2,3975.60192,1,3,1
2020,ES,3296,ES61,1,557,2,3586.10404,1,3,1
2020,ES,3298,ES61,1,563,2,1708.49991,1,3,1
2020,ES,3300,ES61,1,563,2,4215.27356,1,3,1
2020,ES,3302,ES61,1,563,2,3118.96880,1,3,1
2020,ES,3303,ES61,1,563,2,2344.74210,1,3,1
2020,ES,3304,ES61,1,563,2,2077.75736,1,3,1
2020,ES,3305,ES11,1,577,2,1206.06412,1,1,1
2020,ES,3306,ES11,1,577,2,1097.32526,1,1,1
2020,ES,3307,ES11,1,577,2,2433.47924,1,1,1
2020,ES,3308,ES11,1,577,2,1003.45949,1,1,1
2020,ES,3309,ES11,1,579,2,1309.50204,1,1,1
2020,ES,3310,ES11,1,579,2,2563.91312,1,1,1
2020,ES,3311,ES11,1,579,2,2279.99650,1,1,1
2020,ES,3312,ES11,1,579,2,2315.92216,1,1,1
2020,ES,3313,ES11,1,579,2,2098.36681,1,1,1
2020,ES,3315,ES11,1,582,2,525.93492,1,1,1
2020,ES,3317,ES11,1,582,2,4076.15844,1,1,1
2020,ES,3319,ES11,1,588,2,1833.22603,1,2,1
2020,ES,3320,ES11,1,588,2,1297.42901,1,2,1
2020,ES,3321,ES11,1,588,2,1484.63235,1,2,1
2020,ES,3322,ES11,1,588,2,1062.69135,1,2,1
2020,ES,3323,ES11,1,588,2,1458.18687,1,2,1
2020,ES,3328,ES11,1,590,2,854.01904,1,3,1
2020,ES,3330,ES11,1,590,2,1802.70531,1,3,1
2020,ES,3331,ES11,1,590,2,2025.89235,1,3,1
2020,ES,3332,ES11,1,590,2,1253.24475,1,3,1
2020,ES,3334,ES11,1,593,2,4602.80277,1,1,1
2020,ES,3336,ES11,1,593,2,944.12177,1,3,1
2020,ES,3337,ES11,1,593,2,4242.66353,1,1,1
2020,ES,3338,ES11,1,593,2,1141.77190,1,1,1
2020,ES,3339,ES11,1,598,2,696.63389,1,3,1
2020,ES,3340,ES11,1,598,2,902.63205,1,3,1
2020,ES,3341,ES11,1,598,2,732.79909,1,3,1
2020,ES,3342,ES11,1,598,2,710.88903,1,3,1
2020,ES,3343,ES11,1,598,2,1023.95460,1,3,1
2020,ES,3344,ES11,1,598,2,1083.92749,1,3,1
2020,ES,3345,ES11,1,610,2,2995.05916,1,2,1
2020,ES,3346,ES11,1,610,2,1361.23445,1,2,1
2020,ES,3348,ES11,1,610,2,3817.17915,1,2,1
2020,ES,3349,ES11,1,610,2,1998.71337,1,2,1
2020,ES,3350,ES11,1,610,2,2275.12042,1,2,1
2020,ES,3351,ES11,1,610,2,1714.22249,1,2,1
2020,ES,3354,ES11,1,611,2,3148.27547,1,2,1
2020,ES,3356,ES11,1,611,2,1005.71826,1,2,1
2020,ES,3358,ES11,1,611,2,857.47606,1,2,1
2020,ES,3359,ES11,1,613,2,923.99331,1,1,1
2020,ES,3360,ES11,1,613,2,2118.83580,1,1,1
2020,ES,3362,ES11,1,613,2,2323.15631,1,1,1
2020,ES,3363,ES11,1,613,2,3323.12621,1,1,1
2020,ES,3364,ES11,1,613,2,2104.63111,1,1,1
2020,ES,3368,ES11,1,617,2,1748.51727,1,3,1
2020,ES,3372,ES11,1,617,2,1829.30383,1,3,1
2020,ES,3373,ES11,1,617,2,1825.10301,1,3,1
2020,ES,3374,ES11,1,617,2,1208.77895,1,3,1
2020,ES,3375,ES42,1,623,2,947.80712,1,2,1
2020,ES,3376,ES42,1,623,2,1050.34496,1,2,1
2020,ES,3377,ES42,1,623,2,1331.44669,1,2,1
2020,ES,3378,ES42,1,623,2,3980.42759,1,2,1
2020,ES,3380,ES42,1,623,2,7696.52031,1,2,1
2020,ES,3381,ES42,1,623,2,336.31715,1,2,1
2020,ES,3382,ES42,1,623,2,2061.62590,1,2,1
2020,ES,3383,ES42,1,626,2,2701.99782,1,3,1
2020,ES,3384,ES42,1,626,2,732.00382,1,3,1
2020,ES,3385,ES42,1,626,2,1034.07752,1,3,1
2020,ES,3386,ES42,1,626,2,1148.98840,1,3,1
2020,ES,3387,ES42,1,626,2,584.84533,1,3,1
2020,ES,3388,ES42,1,626,2,1403.29738,1,3,1
2020,ES,3390,ES42,1,628,2,3372.11871,1,3,1
2020,ES,3391,ES42,1,628,2,881.53279,1,3,1
2020,ES,3392,ES42,1,628,2,552.72214,1,3,1
2020,ES,3393,ES51,1,632,2,5709.00678,1,3,1
2020,ES,3395,ES51,1,632,2,4635.37627,1,3,1
2020,ES,3400,ES51,1,638,2,3814.47625,1,3,1
2020,ES,3401,ES51,1,638,2,3399.05777,1,3,1
2020,ES,3403,ES51,1,638,2,5633.71643,1,3,1
2020,ES,3406,ES51,1,640,2,5385.89398,1,2,1
2020,ES,3407,ES61,1,647,2,4226.11497,1,2,1
2020,ES,3408,ES61,1,647,2,3333.71317,1,2,1
2020,ES,3409,ES61,1,647,2,2653.35672,1,2,1
2020,ES,3410,ES61,1,647,2,3509.41869,1,2,1
2020,ES,3411,ES61,1,647,2,1935.47937,1,2,1
2020,ES,3412,ES61,1,647,2,1499.02684,1,2,1
2020,ES,3414,ES61,1,647,2,840.72592,1,2,1
2020,ES,3415,ES61,1,648,2,2327.59486,1,2,1
2020,ES,3416,ES61,1,648,2,3158.83465,1,2,1
2020,ES,3417,ES61,1,648,2,2395.21393,1,2,1
2020,ES,3418,ES61,1,648,2,3313.70565,1,2,1
2020,ES,3419,ES61,1,648,2,3098.80164,1,2,1
2020,ES,3421,ES61,1,648,2,1600.50172,1,2,1
2020,ES,3422,ES61,1,648,2,2266.72115,1,2,1
2020,ES,3423,ES61,1,648,2,4183.21065,1,2,1
2020,ES,3424,ES61,1,648,2,3768.76972,1,2,1
2020,ES,3425,ES61,1,652,2,3574.21817,1,3,1
2020,ES,3426,ES61,1,652,2,2231.88607,1,3,1
2020,ES,3427,ES61,1,652,2,3271.12904,1,3,1
2020,ES,3428,ES61,1,652,2,2101.64117,1,3,1
2020,ES,3429,ES61,1,653,2,2340.08599,1,1,1
2020,ES,3430,ES61,1,653,2,3687.08030,1,1,1
2020,ES,3432,ES61,1,653,2,3934.63196,1,1,1
2020,ES,3435,ES61,1,654,2,4166.15944,1,1,1
2020,ES,3436,ES61,1,654,2,2985.88692,1,1,1
2020,ES,3437,ES61,1,654,2,1826.33771,1,1,1
2020,ES,3439,ES61,1,655,2,1772.37582,1,1,1
2020,ES,3442,ES61,1,655,2,3309.74620,1,1,1
2020,ES,3443,ES61,1,655,2,682.35287,1,1,1
2020,ES,3444,ES61,1,655,2,2066.80426,1,1,1
2020,ES,3445,ES61,1,655,2,1012.90070,1,1,1
2020,ES,3448,ES61,1,668,2,4883.45167,1,2,1
2020,ES,3449,ES61,1,668,2,6521.55196,1,2,1
2020,ES,3450,ES61,1,668,2,4297.14351,1,2,1
2020,ES,3451,ES61,1,668,2,8137.12937,1,2,1
2020,ES,3454,ES61,1,668,2,9203.82831,1,2,1
2020,ES,3456,ES42,1,676,2,4282.23501,1,3,1
2020,ES,3457,ES42,1,676,2,1836.49737,1,3,1
2020,ES,3458,ES42,1,676,2,1670.89601,1,3,1
2020,ES,3459,ES42,1,676,2,1515.56072,1,3,1
2020,ES,3465,ES42,1,678,2,2480.08142,1,1,1
2020,ES,3466,ES42,1,678,2,1996.00871,1,1,1
2020,ES,3467,ES42,1,678,2,4506.47272,1,1,1
2020,ES,3468,ES42,1,678,2,1848.56476,1,1,1
2020,ES,3469,ES42,1,678,2,1588.66887,1,1,1
2020,ES,3470,ES42,1,678,2,363.43332,1,1,1
2020,ES,3471,ES42,1,678,2,2110.11857,1,1,1
2020,ES,3472,ES42,1,682,2,732.00382,1,3,1
2020,ES,3473,ES42,1,682,2,932.51398,1,3,1
2020,ES,3474,ES42,1,682,2,2094.24280,1,3,1
2020,ES,3475,ES42,1,682,2,1267.69229,1,3,1
2020,ES,3477,ES42,1,682,2,1487.05995,1,3,1
2020,ES,3478,ES21,1,690,2,1228.52569,1,2,1
2020,ES,3479,ES21,1,690,2,1023.99259,1,2,1
2020,ES,3480,ES21,1,690,2,1175.17631,1,2,1
2020,ES,3481,ES21,1,690,2,820.43327,1,2,1
2020,ES,3482,ES21,1,690,2,1221.92048,1,2,1
2020,ES,3483,ES21,1,690,2,596.47696,1,2,1
2020,ES,3484,ES21,1,690,2,1763.02585,1,2,1
2020,ES,3485,ES21,1,693,2,3049.00299,1,2,1
2020,ES,3486,ES21,1,693,2,3004.17678,1,2,1
2020,ES,3487,ES21,1,693,2,1066.22730,1,2,1
2020,ES,3488,ES21,1,693,2,4155.55586,1,2,1
2020,ES,3489,ES21,1,693,2,3560.01306,1,2,1
2020,ES,3490,ES21,1,694,2,1296.02410,1,1,1
2020,ES,3491,ES21,1,694,2,2949.38788,1,1,1
2020,ES,3492,ES21,1,694,2,1575.76090,1,1,1
2020,ES,3493,ES21,1,694,2,1190.89667,1,1,1
2020,ES,3494,ES21,1,694,2,1557.48518,1,1,1
2020,ES,3495,ES21,1,694,2,1073.86170,1,1,1
2020,ES,3496,ES21,1,694,2,1797.82997,1,1,1
2020,ES,3497,ES21,1,694,2,1073.86170,1,1,1
2020,ES,3498,ES21,1,698,2,617.65942,1,2,1
