DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2021,ES,3493,ES43,1,332.75991,1,1,1
2021,ES,3494,ES43,1,281.61735,1,1,1
2021,ES,3495,ES43,1,261.06419,1,1,1
2021,ES,3496,ES43,1,781.04143,1,1,1
2021,ES,3497,ES43,1,309.41801,1,1,1
2021,ES,3498,ES43,1,290.12334,1,1,1
2021,ES,3499,ES43,1,331.49362,1,1,1
2021,ES,3500,ES43,1,301.87102,1,1,1
2021,ES,3501,ES43,1,320.08670,1,1,1
2021,ES,3502,ES43,1,197.08088,1,1,1
2021,ES,3503,ES43,1,436.87733,1,1,1
2021,ES,3504,ES43,1,286.13883,1,1,1
2021,ES,3505,ES43,1,299.12837,1,1,1
2021,ES,3507,ES43,1,375.01589,1,1,1
2021,ES,3508,ES43,1,315.21602,1,1,1
2021,ES,3509,ES43,1,361.62134,1,1,1
2021,ES,3510,ES43,1,277.42344,1,1,1
2021,ES,3512,ES43,1,404.75991,1,1,1
2021,ES,3515,ES43,1,262.61920,1,1,1
2021,ES,3516,ES43,1,568.55031,1,1,1
2021,ES,3517,ES43,1,342.39643,1,1,1
2021,ES,3518,ES43,1,327.00770,1,1,1
2021,ES,3519,ES43,1,306.04420,1,1,1
2021,ES,3520,ES43,1,277.91655,1,1,1
2021,ES,3521,ES43,1,624.93115,1,2,1
2021,ES,3522,ES43,1,314.43511,1,2,1
2021,ES,3523,ES43,1,507.85342,1,2,1
2021,ES,3524,ES43,1,226.23054,1,2,1
2021,ES,3525,ES43,1,225.03389,1,2,1
2021,ES,3526,ES43,1,659.26811,1,2,1
2021,ES,3527,ES43,1,808.76577,1,2,1
2021,ES,3528,ES43,1,770.31244,1,2,1
2021,ES,3530,ES43,1,408.35762,1,2,1
2021,ES,3533,ES43,1,817.93279,1,2,1
2021,ES,3534,ES21,1,287.53211,1,1,1
2021,ES,3535,ES43,1,711.98329,1,2,1
2021,ES,3536,ES43,1,359.33482,1,2,1
2021,ES,3537,ES43,1,390.79475,1,2,1
2021,ES,3538,ES43,1,283.80572,1,2,1
2021,ES,3539,ES43,1,589.73406,1,3,1
2021,ES,3540,ES43,1,663.79928,1,3,1
2021,ES,3541,ES43,1,521.19442,1,3,1
2021,ES,3542,ES43,1,364.77568,1,3,1
2021,ES,3543,ES43,1,283.80572,1,3,1
2021,ES,3544,ES43,1,390.38523,1,3,1
2021,ES,3545,ES43,1,373.59723,1,3,1
2021,ES,3546,ES43,1,414.04746,1,3,1
2021,ES,3547,ES43,1,222.26544,1,3,1
2021,ES,3548,ES43,1,938.97451,1,3,1
2021,ES,3549,ES43,1,545.91979,1,3,1
2021,ES,3550,ES43,1,960.18443,1,3,1
2021,ES,3551,ES43,1,274.85565,1,3,1
2021,ES,3552,ES43,1,1326.28834,1,3,1
2021,ES,3554,ES43,1,414.85218,1,3,1
2021,ES,3555,ES43,1,353.65231,1,3,1
2021,ES,3556,ES43,1,284.44926,1,3,1
2021,ES,3558,ES43,1,330.10619,1,3,1
2021,ES,3560,ES43,1,652.00441,1,3,1
2021,ES,3561,ES43,1,303.47806,1,3,1
2021,ES,3562,ES43,1,276.29474,1,3,1
2021,ES,3563,ES43,1,434.80719,1,3,1
2021,ES,3565,ES43,1,437.41348,1,3,1
2021,ES,3567,ES43,1,751.42353,1,3,1
2021,ES,3568,ES43,1,245.81704,1,2,1
2021,ES,3569,ES43,1,390.79475,1,2,1
2021,ES,3571,ES43,1,359.71852,1,2,1
2021,ES,3572,ES43,1,392.38760,1,2,1
2021,ES,3573,ES43,1,434.52190,1,2,1
2021,ES,3574,ES43,1,1542.39826,1,2,1
2021,ES,3575,ES43,1,340.64574,1,2,1
2021,ES,3576,ES43,1,743.55065,1,2,1
2021,ES,3577,ES43,1,844.05111,1,2,1
2021,ES,3578,ES43,1,525.47237,1,2,1
2021,ES,3579,ES43,1,646.97039,1,2,1
2021,ES,3580,ES43,1,582.24412,1,2,1
2021,ES,3581,ES43,1,367.53250,1,3,1
2021,ES,3584,ES43,1,313.44801,1,3,1
2021,ES,3585,ES43,1,346.54061,1,3,1
2021,ES,3586,ES43,1,251.32774,1,3,1
2021,ES,3587,ES43,1,222.26544,1,3,1
2021,ES,3589,ES43,1,446.74889,1,3,1
2021,ES,3590,ES43,1,326.22034,1,3,1
2021,ES,3591,ES61,1,1274.71795,1,1,1
2021,ES,3593,ES61,1,2041.02072,1,2,1
2021,ES,3594,ES61,1,1821.42837,1,2,1
2021,ES,3595,ES61,1,1267.36836,1,2,1
2021,ES,3596,ES61,1,906.20449,1,2,1
2021,ES,3597,ES61,1,1471.27344,1,2,1
2021,ES,3598,ES61,1,2028.53071,1,2,1
2021,ES,3599,ES61,1,1102.89267,1,2,1
2021,ES,3600,ES61,1,931.80300,1,1,1
2021,ES,3601,ES61,1,1563.67391,1,1,1
2021,ES,3602,ES61,1,1749.32895,1,1,1
2021,ES,3603,ES61,1,1293.61511,1,1,1
2021,ES,3604,ES61,1,1597.76569,1,1,1
2021,ES,3606,ES61,1,991.85135,1,1,1
2021,ES,3607,ES61,1,690.62346,1,1,1
2021,ES,3609,ES61,1,1189.76548,1,1,1
2021,ES,3610,ES61,1,786.72190,1,1,1
2021,ES,3611,ES61,1,1161.26572,1,1,1
2021,ES,3612,ES61,1,1214.39561,1,1,1
2021,ES,3613,ES61,1,1563.67391,1,1,1
2021,ES,3614,ES61,1,1731.50771,1,1,1
2021,ES,3615,ES61,1,1656.72977,1,1,1
2021,ES,3617,ES61,1,3718.94227,1,1,1
2021,ES,3618,ES61,1,1343.04558,1,1,1
2021,ES,3619,ES61,1,1320.38768,1,1,1
2021,ES,3621,ES61,1,770.77027,1,1,1
2021,ES,3622,ES61,1,1302.91667,1,1,1
2021,ES,3623,ES61,1,1506.92715,1,1,1
2021,ES,3624,ES61,1,554.32030,1,1,1
2021,ES,3625,ES61,1,1509.24026,1,1,1
2021,ES,3627,ES61,1,1163.86304,1,1,1
2021,ES,3628,ES61,1,1985.75519,1,1,1
2021,ES,3629,ES52,1,448.36561,1,3,1
2021,ES,3630,ES52,1,957.52316,1,3,1
2021,ES,3631,ES52,1,714.50614,1,3,1
2021,ES,3632,ES52,1,547.91285,1,3,1
2021,ES,3635,ES52,1,1016.23316,1,1,1
2021,ES,3636,ES52,1,734.82585,1,1,1
2021,ES,3638,ES52,1,1656.34636,1,1,1
2021,ES,3639,ES52,1,2113.55420,1,1,1
2021,ES,3640,ES52,1,1505.26432,1,1,1
2021,ES,3641,ES52,1,1933.17306,1,1,1
2021,ES,3642,ES52,1,776.70000,1,1,1
2021,ES,3643,ES52,1,2475.59635,1,2,1
2021,ES,3644,ES52,1,1037.47637,1,2,1
2021,ES,3645,ES52,1,1361.14441,1,2,1
2021,ES,3646,ES52,1,2125.39378,1,2,1
2021,ES,3647,ES52,1,1326.51473,1,2,1
2021,ES,3648,ES52,1,1505.98204,1,2,1
2021,ES,3649,ES52,1,1114.50579,1,2,1
2021,ES,3650,ES52,1,985.91580,1,2,1
2021,ES,3651,ES52,1,1217.38443,1,2,1
2021,ES,3652,ES52,1,1682.42399,1,2,1
2021,ES,3653,ES52,1,458.69219,1,2,1
2021,ES,3654,ES52,1,1156.44196,1,2,1
2021,ES,3655,ES52,1,590.55173,1,2,1
2021,ES,3656,ES52,1,1789.51528,1,1,1
2021,ES,3657,ES52,1,639.47791,1,1,1
2021,ES,3658,ES52,1,1054.39498,1,1,1
2021,ES,3659,ES52,1,1002.92030,1,1,1
2021,ES,3660,ES52,1,1653.23342,1,1,1
2021,ES,3662,ES52,1,1522.58936,1,1,1
2021,ES,3663,ES52,1,2115.02040,1,1,1
2021,ES,3664,ES52,1,3080.39873,1,1,1
2021,ES,3666,ES52,1,1501.03252,1,1,1
2021,ES,3667,ES52,1,745.35551,1,1,1
2021,ES,3668,ES52,1,620.97456,1,1,1
2021,ES,3669,ES52,1,1916.46910,1,1,1
2021,ES,3671,ES52,1,3137.42285,1,1,1
2021,ES,3672,ES52,1,1673.88547,1,1,1
2021,ES,3673,ES52,1,1316.03090,1,1,1
2021,ES,3674,ES52,1,1256.14043,1,1,1
2021,ES,3675,ES52,1,1505.26432,1,1,1
2021,ES,3676,ES52,1,1262.72485,1,1,1
2021,ES,3677,ES52,1,1065.58803,1,1,1
2021,ES,3678,ES52,1,823.27879,1,2,1
2021,ES,3679,ES52,1,1073.85334,1,2,1
2021,ES,3680,ES52,1,1406.28621,1,2,1
2021,ES,3681,ES52,1,1227.74721,1,2,1
2021,ES,3682,ES52,1,1471.96537,1,2,1
2021,ES,3683,ES52,1,512.94970,1,2,1
2021,ES,3684,ES42,1,438.12070,1,1,1
2021,ES,3685,ES42,1,381.80556,1,1,1
2021,ES,3686,ES42,1,304.82487,1,1,1
2021,ES,3687,ES42,1,1257.94922,1,1,1
2021,ES,3688,ES42,1,198.69309,1,1,1
2021,ES,3689,ES42,1,751.57528,1,1,1
2021,ES,3690,ES42,1,288.16432,1,1,1
2021,ES,3691,ES42,1,381.14029,1,1,1
2021,ES,3692,ES42,1,214.58634,1,1,1
2021,ES,3693,ES42,1,587.24760,1,1,1
2021,ES,3694,ES42,1,266.37217,1,1,1
2021,ES,3695,ES42,1,453.54027,1,1,1
2021,ES,3696,ES42,1,2501.76835,1,2,1
2021,ES,3697,ES42,1,698.17233,1,2,1
2021,ES,3698,ES42,1,1794.70789,1,2,1
2021,ES,3699,ES42,1,1342.71197,1,2,1
2021,ES,3701,ES42,1,611.14659,1,2,1
2021,ES,3702,ES42,1,541.44239,1,2,1
2021,ES,3703,ES42,1,463.13366,1,2,1
2021,ES,3704,ES42,1,797.27084,1,2,1
2021,ES,3705,ES42,1,463.13366,1,2,1
2021,ES,3706,ES42,1,346.59837,1,2,1
2021,ES,3707,ES42,1,488.87465,1,2,1
2021,ES,3708,ES61,1,1651.89476,1,2,1
2021,ES,3709,ES61,1,1302.24197,1,2,1
2021,ES,3710,ES61,1,1208.78002,1,2,1
2021,ES,3711,ES61,1,949.83542,1,2,1
2021,ES,3712,ES61,1,835.98916,1,2,1
2021,ES,3713,ES61,1,1263.08406,1,2,1
2021,ES,3715,ES61,1,1293.16372,1,2,1
2021,ES,3716,ES61,1,610.07356,1,1,1
2021,ES,3717,ES61,1,1161.26572,1,1,1
2021,ES,3718,ES61,1,1311.70389,1,1,1
2021,ES,3719,ES61,1,995.84368,1,1,1
2021,ES,3721,ES61,1,590.20541,1,1,1
2021,ES,3722,ES61,1,1237.19076,1,1,1
2021,ES,3723,ES61,1,1245.26551,1,1,1
2021,ES,3725,ES61,1,819.06480,1,1,1
2021,ES,3726,ES61,1,1365.78544,1,1,1
2021,ES,3727,ES61,1,1161.26572,1,1,1
2021,ES,3728,ES61,1,1558.98852,1,1,1
2021,ES,3729,ES61,1,1508.47650,1,2,1
2021,ES,3730,ES61,1,978.03888,1,2,1
2021,ES,3732,ES61,1,1711.37077,1,2,1
2021,ES,3733,ES61,1,1338.82610,1,2,1
2021,ES,3735,ES61,1,1331.49022,1,2,1
2021,ES,3736,ES61,1,1011.62843,1,2,1
2021,ES,3737,ES61,1,1102.89267,1,2,1
2021,ES,3739,ES61,1,1793.31118,1,2,1
2021,ES,3740,ES61,1,1331.04390,1,2,1
2021,ES,3741,ES61,1,1907.40302,1,2,1
2021,ES,3742,ES61,1,1331.04390,1,2,1
2021,ES,3743,ES61,1,1515.52657,1,2,1
2021,ES,3744,ES61,1,1205.92959,1,2,1
2021,ES,3745,ES61,1,977.81352,1,2,1
2021,ES,3747,ES11,1,937.30561,1,3,1
2021,ES,3748,ES11,1,1192.23093,1,3,1
2021,ES,3749,ES11,1,679.71989,1,3,1
2021,ES,3750,ES11,1,484.08596,1,3,1
2021,ES,3753,ES11,1,1254.79587,1,3,1
2021,ES,3754,ES11,1,1614.13028,1,3,1
2021,ES,3755,ES11,1,812.46390,1,3,1
2021,ES,3756,ES11,1,704.40792,1,3,1
2021,ES,3757,ES11,1,1064.69414,1,3,1
2021,ES,3758,ES11,1,523.24378,1,3,1
2021,ES,3759,ES11,1,721.31585,1,3,1
2021,ES,3761,ES11,1,950.44966,1,3,1
2021,ES,3762,ES11,1,1238.79887,1,3,1
2021,ES,3763,ES11,1,598.58713,1,3,1
2021,ES,3764,ES11,1,620.44362,1,3,1
2021,ES,3765,ES11,1,1998.87393,1,3,1
2021,ES,3767,ES11,1,750.30482,1,3,1
2021,ES,3770,ES11,1,608.33752,1,3,1
2021,ES,3774,ES11,1,916.32382,1,3,1
2021,ES,3776,ES11,1,1732.55782,1,3,1
2021,ES,3777,ES11,1,1475.47860,1,3,1
2021,ES,3778,ES11,1,1118.36997,1,3,1
2021,ES,3779,ES11,1,802.13804,1,1,1
2021,ES,3780,ES11,1,854.42830,1,1,1
2021,ES,3781,ES11,1,616.29839,1,1,1
2021,ES,3782,ES11,1,840.58749,1,1,1
2021,ES,3783,ES11,1,2365.04825,1,1,1
2021,ES,3784,ES11,1,674.09822,1,1,1
2021,ES,3785,ES11,1,840.58749,1,1,1
2021,ES,3786,ES11,1,802.13804,1,1,1
2021,ES,3787,ES11,1,2176.58880,1,1,1
2021,ES,3788,ES11,1,1443.77861,1,1,1
2021,ES,3790,ES11,1,3036.33013,1,1,1
2021,ES,3791,ES11,1,631.14544,1,1,1
2021,ES,3793,ES11,1,1279.68165,1,1,1
2021,ES,3794,ES11,1,1025.07285,1,1,1
2021,ES,3795,ES11,1,1098.12399,1,1,1
2021,ES,3796,ES11,1,1223.87344,1,1,1
2021,ES,3797,ES11,1,674.06693,1,1,1
2021,ES,3798,ES11,1,510.48221,1,1,1
2021,ES,3799,ES11,1,1554.92234,1,1,1
2021,ES,3801,ES11,1,818.87766,1,1,1
2021,ES,3803,ES11,1,1349.56629,1,3,1
2021,ES,3804,ES11,1,1986.99452,1,3,1
2021,ES,3805,ES11,1,1616.18424,1,3,1
2021,ES,3806,ES11,1,1113.02293,1,3,1
2021,ES,3807,ES11,1,4242.04268,1,3,1
2021,ES,3808,ES11,1,1719.29769,1,3,1
2021,ES,3809,ES11,1,3218.39033,1,3,1
2021,ES,3810,ES11,1,912.08946,1,3,1
2021,ES,3811,ES11,1,800.09916,1,3,1
2021,ES,3812,ES11,1,1891.85122,1,3,1
2021,ES,3813,ES11,1,1610.56728,1,2,1
2021,ES,3816,ES11,1,1426.25789,1,2,1
2021,ES,3817,ES11,1,635.96830,1,2,1
2021,ES,3818,ES11,1,576.16516,1,2,1
2021,ES,3819,ES11,1,1569.79628,1,2,1
2021,ES,3820,ES11,1,1310.95708,1,2,1
2021,ES,3821,ES11,1,1569.79628,1,2,1
2021,ES,3822,ES11,1,601.12122,1,2,1
2021,ES,3824,ES11,1,1222.53419,1,2,1
2021,ES,3825,ES11,1,589.03409,1,2,1
2021,ES,3826,ES11,1,563.48584,1,2,1
2021,ES,3827,ES11,1,435.50345,1,2,1
2021,ES,3829,ES11,1,507.09398,1,3,1
2021,ES,3830,ES11,1,592.38367,1,3,1
2021,ES,3832,ES11,1,1224.43863,1,3,1
2021,ES,3833,ES11,1,1224.43863,1,3,1
2021,ES,3835,ES11,1,516.30375,1,1,1
2021,ES,3836,ES11,1,496.31982,1,1,1
2021,ES,3837,ES11,1,617.48548,1,1,1
2021,ES,3838,ES11,1,867.87497,1,1,1
2021,ES,3839,ES11,1,1344.77996,1,1,1
2021,ES,3840,ES11,1,866.22850,1,1,1
2021,ES,3841,ES11,1,1344.77996,1,1,1
2021,ES,3842,ES11,1,339.61005,1,1,1
2021,ES,3843,ES11,1,1121.17077,1,3,1
2021,ES,3844,ES11,1,482.20207,1,3,1
2021,ES,3845,ES11,1,1618.48415,1,3,1
2021,ES,3847,ES11,1,1088.42086,1,3,1
2021,ES,3848,ES11,1,1332.63722,1,1,1
2021,ES,3849,ES11,1,560.61182,1,1,1
2021,ES,3850,ES11,1,372.22216,1,2,1
2021,ES,3852,ES11,1,451.58310,1,1,1
2021,ES,3853,ES11,1,318.68802,1,1,1
2021,ES,3854,ES11,1,1184.23501,1,1,1
2021,ES,3858,ES42,1,222.32159,1,3,1
2021,ES,3859,ES42,1,803.05228,1,3,1
2021,ES,3860,ES42,1,349.60107,1,3,1
2021,ES,3862,ES51,1,878.11840,1,3,1
2021,ES,3863,ES51,1,1544.03041,1,3,1
2021,ES,3866,ES51,1,1263.13282,1,3,1
2021,ES,3867,ES51,1,886.36414,1,1,1
2021,ES,3868,ES51,1,992.97056,1,1,1
2021,ES,3869,ES51,1,1336.94258,1,1,1
2021,ES,3870,ES51,1,2681.85557,1,2,1
2021,ES,3871,ES51,1,1677.88862,1,2,1
2021,ES,3872,ES51,1,1266.13536,1,2,1
2021,ES,3874,ES51,1,1349.23639,1,3,1
2021,ES,3875,ES51,1,1422.08862,1,3,1
2021,ES,3877,ES51,1,1382.51362,1,3,1
2021,ES,3878,ES51,1,3297.82553,1,3,1
2021,ES,3882,ES51,1,1555.82419,1,2,1
2021,ES,3883,ES51,1,1697.57386,1,2,1
2021,ES,3885,ES51,1,1926.22020,1,2,1
2021,ES,3888,ES51,1,2560.35217,1,2,1
2021,ES,3892,ES51,1,979.64766,1,2,1
2021,ES,3894,ES51,1,2068.89013,1,2,1
2021,ES,3895,ES51,1,1711.37322,1,2,1
2021,ES,3896,ES51,1,1365.87358,1,2,1
2021,ES,3898,ES51,1,1380.22688,1,2,1
2021,ES,3900,ES51,1,979.64766,1,2,1
2021,ES,3901,ES51,1,1161.23783,1,2,1
2021,ES,3903,ES51,1,1683.88455,1,3,1
2021,ES,3905,ES51,1,1025.73171,1,3,1
2021,ES,3906,ES51,1,1021.46472,1,3,1
2021,ES,3908,ES51,1,1393.32379,1,3,1
2021,ES,3909,ES51,1,4089.84407,1,3,1
2021,ES,3910,ES51,1,1062.92609,1,3,1
2021,ES,3913,ES51,1,1605.52105,1,3,1
2021,ES,3916,ES51,1,2655.35528,1,3,1
2021,ES,3917,ES51,1,861.07605,1,3,1
2021,ES,3918,ES51,1,1299.81407,1,3,1
2021,ES,3919,ES51,1,1816.47562,1,3,1
2021,ES,3920,ES51,1,861.07605,1,3,1
2021,ES,3921,ES51,1,4078.21303,1,3,1
2021,ES,3922,ES51,1,1364.78905,1,3,1
2021,ES,3923,ES61,1,1007.81563,1,1,1
2021,ES,3924,ES61,1,1041.26828,1,1,1
2021,ES,3925,ES61,1,1402.93578,1,1,1
2021,ES,3927,ES61,1,1043.23234,1,1,1
2021,ES,3928,ES61,1,873.45897,1,1,1
2021,ES,3929,ES61,1,1636.67491,1,1,1
2021,ES,3930,ES61,1,993.45960,1,1,1
2021,ES,3931,ES61,1,1089.46381,1,1,1
2021,ES,3932,ES61,1,1311.70389,1,1,1
2021,ES,3933,ES61,1,775.06748,1,1,1
2021,ES,3934,ES61,1,1331.04390,1,2,1
2021,ES,3935,ES61,1,756.75730,1,2,1
2021,ES,3936,ES61,1,1817.46939,1,2,1
2021,ES,3937,ES61,1,1172.00716,1,2,1
2021,ES,3938,ES61,1,1498.34908,1,2,1
2021,ES,3941,ES61,1,1493.46099,1,1,1
2021,ES,3942,ES61,1,1658.81579,1,1,1
2021,ES,3943,ES61,1,1375.26453,1,1,1
2021,ES,3944,ES61,1,1041.08460,1,1,1
2021,ES,3945,ES61,1,1102.89267,1,1,1
2021,ES,3946,ES61,1,1184.20825,1,1,1
2021,ES,3948,ES61,1,1370.06923,1,2,1
2021,ES,3949,ES61,1,1610.37856,1,2,1
2021,ES,3950,ES61,1,2098.86709,1,2,1
2021,ES,3951,ES61,1,1058.99165,1,2,1
2021,ES,3952,ES61,1,3440.29577,1,2,1
2021,ES,3953,ES61,1,1725.95740,1,2,1
2021,ES,3954,ES61,1,1138.67372,1,2,1
2021,ES,3955,ES61,1,1194.80610,1,2,1
2021,ES,3957,ES61,1,1562.50765,1,1,1
2021,ES,3959,ES61,1,1302.75657,1,1,1
2021,ES,3960,ES61,1,1494.82737,1,1,1
2021,ES,3961,ES63,1,833.63550,1,1,1
2021,ES,3963,ES61,1,2752.88869,1,1,1
2021,ES,3964,ES61,1,941.81076,1,1,1
2021,ES,3965,ES61,1,905.58550,1,1,1
2021,ES,3966,ES61,1,624.28814,1,1,1
2021,ES,3968,ES61,1,1197.03189,1,1,1
2021,ES,3969,ES61,1,634.24941,1,1,1
2021,ES,3970,ES61,1,991.85135,1,1,1
2021,ES,3971,ES61,1,1197.03189,1,1,1
2021,ES,3972,ES61,1,1264.17192,1,1,1
2021,ES,3974,ES42,1,425.20192,1,1,1
2021,ES,3975,ES42,1,1627.51250,1,1,1
2021,ES,3976,ES42,1,832.36726,1,1,1
2021,ES,3978,ES42,1,453.54027,1,1,1
2021,ES,3979,ES42,1,832.38393,1,1,1
2021,ES,3980,ES42,1,778.81868,1,1,1
2021,ES,3981,ES61,1,122.80244,1,1,1
2021,ES,3982,ES42,1,685.91535,1,1,1
2021,ES,3983,ES42,1,1070.02637,1,1,1
2021,ES,3984,ES42,1,627.50757,1,1,1
2021,ES,3985,ES42,1,874.25330,1,1,1
2021,ES,3986,ES42,1,557.15033,1,1,1
2021,ES,3988,ES30,1,463.67555,1,3,1
2021,ES,3989,ES42,1,349.78646,1,3,1
2021,ES,3990,ES42,1,1676.34476,1,3,1
2021,ES,3991,ES42,1,1066.52411,1,3,1
2021,ES,3992,ES42,1,821.42697,1,3,1
2021,ES,3993,ES42,1,575.49915,1,3,1
2021,ES,3994,ES42,1,650.06320,1,3,1
2021,ES,3995,ES42,1,509.91787,1,1,1
2021,ES,3996,ES42,1,774.87768,1,1,1
2021,ES,3997,ES42,1,454.17142,1,1,1
2021,ES,3998,ES42,1,221.76508,1,1,1
2021,ES,3999,ES42,1,1282.53293,1,1,1
2021,ES,4000,ES30,1,321.05708,1,1,1
2021,ES,4001,ES42,1,123.48274,1,1,1
2021,ES,4003,ES42,1,566.39847,1,1,1
2021,ES,4005,ES42,1,345.92088,1,1,1
2021,ES,4006,ES42,1,348.87230,1,2,1
2021,ES,4007,ES42,1,3370.88978,1,2,1
2021,ES,4009,ES42,1,427.89511,1,2,1
2021,ES,4010,ES42,1,653.78803,1,2,1
2021,ES,4011,ES42,1,348.87230,1,2,1
2021,ES,4012,ES42,1,763.60853,1,2,1
2021,ES,4014,ES42,1,414.06253,1,2,1
2021,ES,4015,ES21,1,1240.86848,1,3,1
2021,ES,4017,ES21,1,822.60260,1,3,1
2021,ES,4018,ES21,1,817.65503,1,3,1
2021,ES,4020,ES21,1,598.41105,1,3,1
2021,ES,4021,ES21,1,872.92993,1,2,1
2021,ES,4023,ES21,1,364.06782,1,2,1
2021,ES,4025,ES21,1,739.68109,1,2,1
2021,ES,4026,ES21,1,1968.23849,1,1,1
2021,ES,4027,ES21,1,1480.60825,1,1,1
2021,ES,4028,ES21,1,1142.03048,1,2,1
2021,ES,4029,ES21,1,1773.22640,1,2,1
2021,ES,4031,ES21,1,992.62820,1,2,1
2021,ES,4032,ES21,1,1015.25134,1,2,1
2021,ES,4033,ES21,1,1160.88309,1,2,1
2021,ES,4034,ES21,1,613.75058,1,2,1
2021,ES,4036,ES21,1,624.38339,1,2,1
2021,ES,4037,ES21,1,927.73447,1,2,1
2021,ES,4039,ES21,1,2089.70444,1,2,1
2021,ES,4040,ES21,1,744.52861,1,2,1
2021,ES,4041,ES21,1,2154.20515,1,2,1
2021,ES,4042,ES21,1,1101.12404,1,2,1
2021,ES,4043,ES21,1,1380.98111,1,2,1
2021,ES,4044,ES21,1,885.40714,1,2,1
2021,ES,4046,ES21,1,1720.57937,1,2,1
2021,ES,4047,ES21,1,1184.87684,1,2,1
2021,ES,4048,ES21,1,520.26693,1,2,1
2021,ES,4049,ES21,1,439.18937,1,2,1
2021,ES,4051,ES21,1,1435.31847,1,2,1
2021,ES,4052,ES21,1,722.60346,1,2,1
2021,ES,4053,ES21,1,1467.98155,1,2,1
2021,ES,4054,ES61,1,2201.66499,1,3,1
2021,ES,4055,ES61,1,1275.81343,1,3,1
2021,ES,4056,ES61,1,1168.11380,1,3,1
2021,ES,4057,ES61,1,924.95347,1,3,1
2021,ES,4058,ES61,1,1304.68651,1,3,1
2021,ES,4059,ES61,1,1053.13524,1,3,1
2021,ES,4060,ES61,1,563.99439,1,3,1
2021,ES,4061,ES61,1,1023.63853,1,3,1
2021,ES,4062,ES61,1,1723.88953,1,3,1
2021,ES,4063,ES61,1,1023.63853,1,3,1
2021,ES,4064,ES61,1,1545.41943,1,3,1
2021,ES,4065,ES61,1,1390.50052,1,3,1
2021,ES,4066,ES61,1,1189.76548,1,1,1
2021,ES,4067,ES61,1,1308.63173,1,1,1
2021,ES,4068,ES24,1,1107.54154,1,1,1
2021,ES,4069,ES61,1,662.42301,1,1,1
2021,ES,4070,ES61,1,1837.41439,1,1,1
2021,ES,4071,ES61,1,1197.03189,1,1,1
2021,ES,4072,ES61,1,1197.03189,1,1,1
2021,ES,4073,ES61,1,1451.98973,1,1,1
2021,ES,4075,ES61,1,1024.83512,1,1,1
2021,ES,4077,ES61,1,1708.01739,1,1,1
2021,ES,4079,ES61,1,1899.23607,1,2,1
2021,ES,4080,ES61,1,2375.84171,1,2,1
2021,ES,4081,ES61,1,1911.73275,1,2,1
2021,ES,4082,ES61,1,1039.36146,1,2,1
2021,ES,4083,ES61,1,1458.55385,1,2,1
2021,ES,4084,ES61,1,1919.96051,1,2,1
2021,ES,4085,ES61,1,2153.47690,1,2,1
2021,ES,4086,ES61,1,842.27948,1,2,1
2021,ES,4087,ES61,1,1504.28955,1,2,1
2021,ES,4088,ES13,1,899.60199,1,2,1
2021,ES,4089,ES61,1,1564.38515,1,1,1
2021,ES,4090,ES61,1,1563.67391,1,1,1
2021,ES,4091,ES61,1,1400.86827,1,1,1
2021,ES,4093,ES61,1,1644.81486,1,1,1
2021,ES,4094,ES61,1,1596.40931,1,1,1
2021,ES,4095,ES61,1,1197.03189,1,1,1
2021,ES,4096,ES61,1,1272.34900,1,1,1
2021,ES,4098,ES61,1,1556.48937,1,1,1
2021,ES,4101,ES61,1,1565.11984,1,1,1
2021,ES,4102,ES61,1,1136.03691,1,1,1
2021,ES,4103,ES61,1,959.22699,1,1,1
2021,ES,4104,ES61,1,870.56997,1,1,1
2021,ES,4105,ES61,1,893.83551,1,1,1
2021,ES,4106,ES61,1,779.76306,1,1,1
2021,ES,4107,ES61,1,1311.70389,1,1,1
2021,ES,4108,ES61,1,1996.80595,1,1,1
2021,ES,4109,ES61,1,2133.29641,1,1,1
2021,ES,4110,ES61,1,1089.46381,1,1,1
2021,ES,4111,ES61,1,1415.64502,1,1,1
2021,ES,4112,ES61,1,820.30805,1,1,1
2021,ES,4113,ES61,1,1808.12081,1,1,1
2021,ES,4115,ES61,1,883.59338,1,1,1
2021,ES,4120,ES61,1,1516.52610,1,1,1
2021,ES,4122,ES61,1,1449.67195,1,1,1
2021,ES,4123,ES61,1,1353.19993,1,1,1
2021,ES,4124,ES61,1,2506.83346,1,1,1
2021,ES,4126,ES24,1,941.76768,1,3,1
2021,ES,4127,ES24,1,203.09392,1,3,1
2021,ES,4128,ES24,1,771.36014,1,3,1
2021,ES,4129,ES24,1,1017.28022,1,3,1
2021,ES,4130,ES24,1,771.36014,1,3,1
2021,ES,4132,ES24,1,271.38428,1,2,1
2021,ES,4133,ES24,1,596.02913,1,2,1
2021,ES,4134,ES24,1,1693.37800,1,2,1
2021,ES,4135,ES24,1,934.47024,1,2,1
2021,ES,4136,ES24,1,538.33458,1,2,1
2021,ES,4139,ES24,1,562.07176,1,2,1
2021,ES,4140,ES24,1,1024.77169,1,2,1
2021,ES,4141,ES24,1,1755.57476,1,2,1
2021,ES,4142,ES24,1,369.03688,1,2,1
2021,ES,4144,ES24,1,1137.04757,1,2,1
2021,ES,4146,ES24,1,879.59097,1,2,1
